"","Country","Year","A","B","B1G","C10to12","C13to15","C16to18","C19","C20_21","C22_23","C24_25","C26","C27","C28","C29_30","C31to33","D_E","F","G","H","I","J58to60","J61","J62_63","K","L68","M_N","O84","P85","Q","R_S","T_U","Nuclear","Hydro","Wind","Solar","Other","Coal","Gas","Oil","Bio_Rest","Bio_Gas"
"12","IT",2010,0.00138696828076328,0.0773015198522837,0.30641497889476,0.000668638594549555,0.000485262599411776,0.00137574811789638,0.029782946390087,0.00175835441238005,0.00475485568603854,0.00546220447211766,0.00310552952293076,0.00313478254014715,0.00287012017990744,0.00305631695673117,0.00238233902541892,0.343610662514476,0.00658828822525634,0.0493114824502297,0.0590490600928752,0.00830533833437778,0.00110033152747897,0.021161076053664,0.00841339693994551,0.0140244732026495,0.0100546133557062,0.0271644424551217,0.00126462946791041,0.000533140331420692,0.000369421658656906,0.00510904008648114,0.0000000377783261511698,0,0.175508914379045,0.0299367485817261,0.00625514610795549,0.0364425891603135,0.147359303776932,0.509056727923335,0.0669833746738239,0.0214986461851338,0.00695854921173572
"13","LV",2010,0.00250800391502538,0.125201223019061,0.248110469660922,0.00191061197380003,0.000469480899091453,0.00783099824619749,0.0181984250834501,0.00384822738982832,0.00851792791691657,0.012062485017827,0.00148376808875321,0.00324041306739206,0.00230334624761114,0.000766992508202888,0.0119629986517229,0.363881806407111,0.0436678822953115,0.0590063112255678,0.0211579076027481,0.000357677173374416,0.000546701268972287,0.00591659631559349,0.00221665098572039,0.0102883114889698,0.0046862815881056,0.0326116308089378,0.0037117889448855,0.000418316482237894,0.00016012567496762,0.00295664005169501,0,0,0.254178043805246,0.0031984304462708,0,0.000100571983443727,0.00650097300980254,0.659253374352971,0.0124347200329825,0.0618799299732566,0.00245395639602695
"14","LT",2010,0.000712969441543733,0.116565620340061,0.316723294020394,0.00238541995072111,0.00102003463664147,0.00465676479079523,0.0390152505140217,0.0107961153518143,0.0029913463089865,0.005131035969992,0.00513884933373494,0.00622803223950148,0.0032964581631485,0.00132827183630065,0.021489875638596,0.308473553912405,0.0337627167378269,0.0616646293320707,0.0189505324221389,0.000193771420825037,0.000395356205393018,0.00401685030024804,0.00287922453927524,0.00765514312715038,0.00644563441974249,0.014162112452275,0.000412936273814644,0.000208616811936632,0.000307846531472034,0.00298822096348932,0.00000351601368432526,0,0.0813524540102118,0.0140717758287934,0,0.0018846128342134,0.00266986818180232,0.712086999312465,0.0550551249254007,0.132701173694993,0.000177991212120155
"15","LU",2010,0.00115813797252952,0.0464067269821231,0.277260999080872,0.00120981584222008,0.00072164453746461,0.00497491777681805,0.00227198062818142,0.0124220679268684,0.0277814690541842,0.0615529568969654,0.00377802140202061,0.0536360918241919,0.0341101624530747,0.00844933169440661,0.00440830684842512,0.29226788331137,0.0585344156155757,0.0409168761466027,0.00573532071655058,0.00116921180174893,0.00029437929341587,0.00237072227205445,0.00108062116799368,0.0345457330690379,0.00337659509281715,0.017523411920608,0.000984647981425497,0.000415268595727717,0.000109815473092441,0.000532466621633094,0,0,0.289152132057471,0.0109068433855317,0,0.0147629681210852,0,0.679986241813353,0.000731283172999176,0.00446053144956002,0
"16","HU",2010,0.00806757180467415,0.06771524804782,0.40995049827653,0.00382790854229369,0.000677830138622369,0.00816595263169572,0.0285646667323685,0.014624860319005,0.00828101692064227,0.0181868654372159,0.00309263225642447,0.00922853436130978,0.0131488039247758,0.00362667503247685,0.0228432712588154,0.0941683388827343,0.0145395510703989,0.0441698954325325,0.0559038729882884,0.00031474984868788,0.00141482636901995,0.00227755054443984,0.0208718708404217,0.018379499224391,0.0165892089648325,0.100686240667366,0.00587687845891594,0.00124919571093993,0.000916042455798715,0.00263994285656299,0,0.310481438892625,0.00367099867653121,0.010427198368445,0.0000271202620902128,0.012821375105769,0.161983901412423,0.437174285652297,0.0105009654813304,0.0520709032132087,0.000841812935280207
"17","NL",2010,0.00448341624688467,0.194738461452157,0.416635471148695,0.00231274759981505,0.000106909827008896,0.00244274390813565,0.0136344011873787,0.00550855310980297,0.00173558556702232,0.00302972308952355,0.00441658411990989,0.00113172304766582,0.0032813549477458,0.00139570725219737,0.0162242405033112,0.127060549367635,0.0374707076783263,0.0279154396129929,0.013073421267655,0.000955338015214207,0.00335622419087816,0.00231409610923746,0.00674308651583355,0.0187812301297137,0.0060656493223902,0.0756716062387008,0.0050280522324088,0.00212703088216034,0.000509898382802772,0.00185004704679673,0,0.0310885507887412,0.000822448433564583,0.0255941801118919,0.0000258875435517233,0.000211486740059464,0.244950817831713,0.649830867570122,0.0125212334536441,0.033415885775305,0.00153864175140744
"18","AT",2010,0.00179294214167346,0.0571738014285175,0.20115489644336,0.000825530841103053,0.000130683974379923,0.00327633645969521,0.00499741116271369,0.00135844854224913,0.00230528630147138,0.00498960861216838,0.00133493592356552,0.0106469126147229,0.00391695035177607,0.000696456361454449,0.0121383194173853,0.559924777814501,0.0118070084258449,0.0208611160698322,0.0354434182477095,0.00547826520820319,0.000677912183028382,0.00199762788467816,0.00581342499149242,0.0177097603749255,0.00380984897411156,0.0265355996791927,0.00127870857501704,0.00128199754251148,0.000166582704691516,0.000475430748025272,0,0,0.499202317849582,0.0254394739775169,0.00129087770290823,0.0191273859175791,0.0670735940065685,0.237975792878582,0.0246217462448412,0.117114424550299,0.00815438687212295
"19","PL",2010,0.00414184998537881,0.178283224737816,0.410900536501374,0.00121194243452583,0.000701588715142973,0.00204944698359179,0.0107793225713874,0.00421449329754216,0.00609144686618129,0.010221051827125,0.0055357747444678,0.0165175930093274,0.00875137328342771,0.00245392652064009,0.0127454167680687,0.0421545400042389,0.100568779416358,0.0497129486723618,0.0492033430412885,0.000536024960320805,0.00178639551011571,0.00395872584181688,0.00492458659557255,0.0127257302336071,0.00340773911530525,0.0484946671737393,0.00398274341386005,0.000832267930899162,0.000976255243951401,0.0021340597087078,0.00000220489185970068,0,0.0147024056245348,0.00701801576569874,0,0,0.900067082595944,0.0408390783886962,0.00492516998514248,0.0324423899211621,0.00000585771882153007
"20","PT",2010,0.00024868167339971,0.0615426381051012,0.265382343505878,0.000949215802874462,0.000387597114720724,0.00433441593125806,0.0274579197011563,0.0019672142084842,0.00162179210768083,0.00403053343926595,0.000875032256737339,0.0068970841497958,0.00196475201369806,0.000831348155692995,0.0044967619358665,0.473874961647345,0.00611775978716471,0.0310068160699988,0.0241397548114662,0.000513089623175385,0.000368137833346425,0.00209302441949191,0.00678930355867367,0.0229910218052765,0.00125047724880391,0.0423100375024036,0.00380671199064239,0.000275606964770679,0.000807361612937737,0.000668605022893249,0,0,0.356505213518573,0.198059626344474,0.00455847754687188,0.0042493733816011,0.153150005123695,0.237404078364983,0.0324407182214674,0.0136325074983345,0
"21","RO",2010,0.0000521667895565443,0.137975978178377,0.394731796307584,0.000557491523079098,0.00142776490186296,0.0019371024653514,0.0127769235719323,0.00225790998098794,0.00363628059399806,0.0192615108757177,0.00178994104642056,0.00838477173345061,0.000895079964027533,0.00287785573044522,0.00289069678633607,0.170532213612716,0.0528003059673408,0.0268209529260024,0.122657692908775,0.00188106876691864,0.00119961727816602,0.00592935755759615,0.00561095773993914,0.0100765078865242,0.000770098550726329,0.00781706573409471,0.000996130318623077,0.000489200453114168,0.000212169264378225,0.000753390585959268,0,0.139818929227084,0.240289349678311,0.0036088513093113,0,0.0000334152899010306,0.307994073464183,0.271936302437779,0.0336197914752249,0.00269928711820525,0
"22","SI",2010,0.0035485422044128,0.102157747607348,0.427238063394479,0.0033710115777918,0.00136279341076705,0.00363342565270972,0.00312671287293724,0.0153147338515709,0.00954783518739833,0.0113443623156826,0.00271212968948703,0.00770265535094389,0.00679222860975921,0.00140730546292275,0.0113210711256011,0.0847028121782904,0.0208875392650646,0.062700401281326,0.0233750383657659,0.00217694989961497,0.0033906796938606,0.00798111446791794,0.0149519088683018,0.0207177723684708,0.00573998440007847,0.129609779401375,0.00151237460929029,0.0048005730667924,0.00195335447483283,0.00491909934520701,0,0.303385851170329,0.243320064832912,0,0.0000536301663726939,0.000342637174047767,0.370807908661868,0.0604471564094008,0.00314034418648997,0.0124481575058397,0.00605424989273967
"23","SK",2010,0.00193261034451533,0.0745396516190776,0.210168087579339,0.00122980903407439,0.00061793544094767,0.00314759116622771,0.0169615164989975,0.00824532540605288,0.00323656044039977,0.0106757533454639,0.00275338453947163,0.00870490673007795,0.00237596456821971,0.00190565843651142,0.0102734331685474,0.446664552169801,0.0138936619464146,0.0583465909053817,0.0388118666359906,0.000266161748938221,0.00119884698058894,0.00177239104364782,0.00824523214685563,0.00649223901623484,0.0085725719291868,0.0549585775286555,0.00166197215410933,0.000520666098220773,0.000199947718894024,0.0016265336591561,0,0.399435206434519,0.144907483442072,0,0.0000523226154331368,0.000720889368189885,0.165233366131862,0.208472194163412,0.0616215069203926,0.0195308696164026,0.0000261613077165684
"24","FI",2010,0.0104242168327209,0.128113763870088,0.504219665362461,0.00429485498109356,0.000406563149034691,0.0307189433623863,0.0247550585837966,0.0147466313553052,0.00364720575606187,0.00370232483904329,0.005694160744261,0.000682398212128667,0.00858108262745959,0.00140553661602621,0.027624126677073,0.034077133405076,0.0285524039289362,0.0429281797150511,0.0171271766196353,0.000574916000314898,0.00484832246868308,0.000515123777689401,0.00719831258918657,0.0205352134851952,0.0100565965140535,0.056438106601984,0.00681727197205415,0.000105325378131887,0.000106643443159704,0.00110274113190871,0,0.185516931810322,0.098144966293689,0.0023921920154489,0,0.0158367451000069,0.32213903192166,0.179404004254594,0.031374240178429,0.16451111722871,0.000680771197140219
"25","SE",2010,0.00463832341713621,0.0252363547024098,0.611072166119286,0.00106750739948406,0.000186406736369768,0.0336751852478508,0.0186531896006249,0.0173985221891811,0.00258356144063377,0.00394693231413215,0.00251785263148136,0.00481430018379924,0.00757291128267768,0.00155302248933246,0.00729796569235298,0.0819666403213358,0.0292776782423879,0.0290317627344136,0.0120258709604148,0.00272175853924798,0.00475189419838729,0.00285358176748584,0.0119146179502096,0.0171171447842039,0.00650911231686712,0.0448148564488503,0.00993471997849108,0.000324024392222487,0.00105209422202856,0.00348036500258431,0.00000967669411680176,0.28360142178881,0.326067090863814,0.0171010264539251,0.0000441380092014126,0.109932523337291,0.037807474363173,0.0392422321190658,0.026579527701505,0.158452183550908,0.00117238181230666
