"","Country","Year","A","B","C10_12","C13_15","C16_18","C19","C20_21","C22_23","C24_25","C26","C27","C28","C29_30","C31_33","D","E","F","G","H","I","J58_60","J61","J62_63","K","L68","M","N","O84","P85","Q","R_S","T_U","VA_labour","VA_rest","Nuclear","Hydro","Wind","Solar","Other","Coal","Gas","Oil","Bio_Rest","Bio_Gas","Sector_Size","Gas_FC","Population","GDP_pC","Gas_FC_pC"
"58","DK",2012,0.0119774249977636,0.240437890304042,0.00122769478812085,0.000540744161178215,0.0110846735808148,0.00843653967172188,0.000623607418963353,0.00325377254048665,0.00331052288396197,0.000855650395132346,0.000820746994817233,0.00496248789369096,0.000689923879562068,0.00837242083262449,0.0777818397866704,0.0265922543408196,0.0351130792607098,0.0155714410553961,0.00489552507382715,0.00748975262021119,0.000688631161031879,0.000655408294806012,0.00293589305391308,0.0561705592145235,0.00158888034545576,0.0252900989653598,0.00521637781302016,0.00201806289747863,0.000813637042901191,8.44145200213661e-05,0.0030438350511839,2.32689335434087e-06,0.101410536897031,0.336043345369405,0,0.000284514429126028,0.171880187477901,0.00160388036026928,0.0403032066552053,0.324749046418743,0.211663858698308,0.0134000717404063,0.225936773288201,0.0101784609318407,59750.9238888889,73520,5580516,33101.4,0.0131744089614652
"59","EE",2012,0.00157016820725098,0.134129409082139,0.00112605896900707,0.000418851840808237,0.0394113623208742,0.0297440934523705,0.00308631364776454,0.0031319172820234,0.0117278515426306,0.0014537035412976,0.0159837230105415,0.0167421465279848,0.00122989493624261,0.0132397874169049,0.160549348394226,0.00185431392840229,0.00838264957115044,0.0286173328889902,0.0153852630101907,0.00086155789030572,0.000853138757827162,0.00415905144440742,0.00530545665023766,0.0709760931717328,0.00764948345114272,0.0320214687878203,0.0136607440408328,0.00210408152526617,0.0018922000245558,0.000611790293441847,0.000575307386034764,0,0.0836181221826601,0.287927314822935,0,0.00232003608945028,0.0239184673031422,0,0,0.0719180499421525,0.142065384509156,0.598854712343144,0.159962805770629,0.000960544042325314,18103.1666666667,10148,1325217,18417.3,0.00765761380966287
"60","ES",2012,0.00086457199083793,0.0365307805118848,0.00445776599417309,0.000649456004686525,0.0037861760012583,0.0552312252291854,0.0146287663725393,0.00305940903955102,0.0118674586008893,0.00181162090987838,0.00627026621829517,0.00688335433543346,0.00239544434984336,0.00580526011551084,0.318028355988338,0.00417609691120126,0.0102617071383184,0.0563072997742045,0.0142454952765643,0.000801069015300356,0.0020035999399923,0.0143676100421589,0.00217572570319756,0.0180950368605096,0.00193145495415331,0.0130186183387498,0.0199874722450985,0.00251217331569521,0.00322831981005274,0.0009453040298381,0.00572583330859117,6.86964252894569e-07,0.0591428821208774,0.298803702588939,0.240051900884581,0.0925529534889308,0.192912377611801,0.0466303804937051,0.00132776388971462,0.215679623132496,0.159331666765754,0.0504120707421353,0.00083961540084895,0.000261647590031998,256069.624,680772,46818219,23436.1,0.0145407496171522
"61","FI",2012,0.0211749924827652,0.118996515897188,0.00699840281349201,0.000784427390740096,0.0295155962656686,0.0440347316653214,0.0234502749634865,0.00487643811202505,0.00264347833386596,0.00518773732921828,0.00142789569773989,0.0103148470955375,0.000700131760016985,0.0248845831919176,0.0427011584644764,0.000743970151651687,0.0372639153956351,0.0244401365192807,0.00955816847397043,0.000875835100957134,0.0058976627724728,0.000582490969699393,0.00836333911899057,0.0197803253531526,0.00662717558220241,0.0365981781184166,0.0160594252716902,0.0061588276588072,0.000132098132239674,0.000127201290620904,0.000915825974177089,1.1659146711357e-06,0.0965697974234918,0.391613249314413,0.207250558866149,0.140784681632876,0.00445389898985851,0,0.0233403941890944,0.251787545211432,0.144414118439052,0.0245019542158017,0.202955441475457,0.000511406980279526,110914.055555556,32652,5401267,30193.9,0.00604524827230352
"62","FR",2012,0.000385355696856286,0.0646015174077088,0.00122440845387581,0.000635977115239854,0.000806065712087324,0.0124514394825301,0.0505267383717434,0.00746877502594987,0.00642620048715574,0.00352953186366442,0.00566915554512498,0.00986465605756684,0.00123353156152749,0.00105390103172696,0.411424576355476,0.00434047780100255,0.0121057265109387,0.030332065822293,0.0161503315512135,0.00583883442156893,0.00185626105038691,0.00269684343024623,0.00390553683042263,0.010165181421099,0.00199532015534121,0.0190614132280108,0.0193217768871002,0.00237860904038419,0.00437079711086295,0.000473654996263532,0.0021371744639373,1.3111052912604e-06,0.104445342551569,0.181121511453834,0.720115825826775,0.108630535955432,0.0250044648016775,0.00537534484635809,0.00705207056086721,0.0433202777537473,0.0632630680784577,0.0153952173131552,0.0112834614100067,0.000559733453523528,590746.657333333,1489161.253,65276983,27838.4,0.0228129607797591
"63","UK",2012,0.00386091083312816,0.1189825478124,0.000438669533981979,8.98264934706359e-05,0.000315722698607438,0.000603585995048321,0.00189486670657613,0.000372848841161604,0.00538228765966713,0.00429644148709878,0.00221138517758081,0.0085812263822305,0.00227932056186424,0.0148508665791936,0.483839682572875,0.00459683819879629,0.0220217116477751,0.0124384162425752,0.00249977162069025,0.000818238230942552,0.0011892671111586,0.00183775530054783,0.00701242004716307,0.0189131962479803,0.00173524802656182,0.0264939230472471,0.00773376562047796,0.000652437578323714,0.000283331814734342,0.000113780716280335,0.000447349347722313,5.89461034997201e-08,0.0641837300531359,0.179028570866899,0.218112592629309,0.0221071154179781,0.053151874891571,0,0,0.433096235346601,0.250099135046717,0.00449515477459169,0.0189378918932316,0,322792,1961645,63495088,28290.9,0.0308944370625961
"64","EL",2012,0.000589059854303357,0.0744852738892159,0.00053054908167005,0.000520331384966375,0.00242583542683657,0.0628598484811972,0.000588095920652066,0.00174394876191398,0.00566908658996711,0.00502797431849409,0.00297431367442061,0.00310338439032835,0.000408707868146986,0.00111874139568725,0.231958969585773,0.000383549199848315,0.000851249807454253,0.0337043256908175,0.00301634118161686,0.000878239949690375,0.0014419483489648,0.00244472852640185,0.000870528480480054,0.0152960847521312,0.0403172961121278,0.0033823467890117,0.00304950049922124,0.004758169289498,0.000728444660279899,5.43658579327595e-05,0.00258141431815478,2.89180095387018e-07,0.0736416391576068,0.418595417575094,0,0.0776389083314465,0.0651077754467587,0.0286474211965738,0,0.534951977143695,0.203508303825011,0.0868892857780379,0,0.00325632827847714,59132.7222222222,45190,11086406,18402.6,0.00407616318579709
"65","HR",2012,0.00291207587572501,0.0427135705306705,0.00233067834710638,0.000253876028157744,0.00971584630966555,0.231463970224734,0.00161939698551675,0.00528720930793073,0.00740364628106433,0.00303312225201963,0.00627191622305312,0.00149192336800294,0.00349025978373405,0.00428107825541107,0.190127971728708,0.00219436727291619,0.0205122725493063,0.0520421755568803,0.0191001540931082,0.00793523269023429,0.00230871860627417,0.00179587831732682,0.00347820870644808,0.0250582067032912,0.00580861925183699,0.0168851660879472,0.00330494099524759,0.00143193578329057,0.00106183380975259,0.000795371100873944,0.00225408705591111,5.35603434931949e-07,0.0828152709108954,0.238820483403524,0,0.367309413192444,0.0241979969844441,0.000147100285619721,0,0.16342841732351,0.376294788972382,0.0588278558907535,0.00443752528286159,0.00535690206798485,13596.1666666667,48880,4275984,15801.4,0.0114312869271728
"66","HU",2012,0.00771576314257868,0.070191435059171,0.00411667114253111,0.000967709699869771,0.00622692437469393,0.0268537666751096,0.0203565154711967,0.00824292708399709,0.0187945482373643,0.00579347846730545,0.0168827358424089,0.0149647110777734,0.0034746671101707,0.0202040461696215,0.0966009285540212,0.0056960330114675,0.013445875439148,0.028919823334406,0.07354451721989,0.0014986010630962,0.00260972775443603,0.00223396813693341,0.0367445691907998,0.0179367087326926,0.0137893307343145,0.0446033943322954,0.0318190475159307,0.0054248187008657,0.00168177722051836,0.0010280584339042,0.00232200629011305,3.37242925486531e-06,0.119007881012176,0.276303661339944,0.336669748841837,0.00449888056023619,0.0162635588327787,2.93354235800482e-05,0.0107590599522185,0.17570510624117,0.406499791131784,0.0052404800683398,0.0425656996146499,0.0017683393334053,47345.1111111111,235399,9931925,17194.2,0.0237012462337362
"67","IE",2012,0.000171718175379571,0.0601536422739241,0.0033644630896909,0.000172440287134741,0.000449586778769221,0.00999662629387984,0.0240170037099214,0.0031562060594997,0.00136897946545244,0.000915782127907366,0.000354412449437735,0.00167544369434685,0.0012143031274949,0.00251107141743028,0.174104465885708,0.000364522014010123,0.00117805311738533,0.121580078727512,0.00305958750665787,0.00241459728693948,0.0100447189367742,0.00342078780659421,0.00435765559775256,0.0197769079059106,0.0030647867112951,0.0089692056886231,0.0132810794010978,0.000450886579928528,0.000358167430564622,0.000102395446883192,0.0038033626144836,4.33267053102365e-06,0.10022203492248,0.4199206947986,0,0.0402157958474174,0.158600263901525,0,0.00461724563232825,0.294835797558962,0.480923450712698,0.00765932259459122,0.00630333161993771,0.00684479213253989,25216.982,75413.205,4589287,34284.3,0.0164324447348793
"68","IT",2012,0.00681250945435219,0.040687244877204,0.00112193078787776,0.000435457561187547,0.00132264932838724,0.0438936522082415,0.00164877827102762,0.00513731029154944,0.005128002801692,0.00681918058624509,0.00436711550584597,0.00304979620551749,0.00362690642638274,0.00189720342826946,0.354337342427607,0.0200088221707434,0.00581663096445757,0.0481558521295245,0.0726829562793158,0.0146342167375329,0.00167829401780461,0.0279761939626784,0.00923653744091965,0.0147153707131372,0.00915890243007671,0.0126613612981069,0.0124781688068487,0.00103369303304696,0.00115271886393329,0.000382294829711163,0.00826358380289066,4.8600685955125e-06,0.0584108948891301,0.201263567400159,0,0.137206721328499,0.0425023124120957,0.0597964065723012,0.0381641268898779,0.175726454033826,0.439903318850848,0.0567727800277479,0.0309240136780862,0.0190038662067177,315441.660444444,1649152,59394207,26661.9,0.0277662095901036
"69","LT",2012,0.000410086393231588,0.0779057168080913,0.00104126284194455,0.00093377435874969,0.00590320636617098,0.0710819811095359,0.00300560213672841,0.00320223983584318,0.00693835611902388,0.00526948279700316,0.00604635453573381,0.00412073147186374,0.00335557648722543,0.033489539740428,0.380722169779842,0.00234335081846622,0.0289337600948751,0.0258145563858602,0.014293421144462,0.000512480635516742,0.000258278014122255,0.00296433878535976,0.00266581626805081,0.0107880739744911,0.00532806656746481,0.0113927603704736,0.00239021783483554,0.000937340327386486,0.000170657070475257,0.000203260212297396,0.00337034978586358,4.07539272776733e-06,0.0627208035044302,0.221482312031425,0,0.0668309769859887,0.0385151841754898,0.000142648830279592,0.00176329804095606,0.00324922335636848,0.616385595638116,0.0768877195206999,0.195361535535409,0.000863817916693083,14020.4444444444,28749,3003641,18249.4,0.00957138353085472
"70","LU",2012,0.00943082115405959,0.0739873654854739,0.00114486787092564,0.000478207659814095,0.00230463317673646,0.00214150626474381,0.00202456140089519,0.00406550998016407,0.0247215483202025,0.00241189470790972,0.00257874597862367,0.014787193867024,0.000875969171248249,0.00166404347667397,0.322267270410044,0.0233465150803009,0.0471950737162322,0.1504395115727,0.0197547435294854,0.00211469088195049,0.00167894091155914,0.00401932793202003,0.00746138026223955,0.0143313323595377,0.00782934690390335,0.0169711578211906,0.00690421619753403,0.0019016575630925,0.000734443539839093,0.000578020473544763,0.00109719607929309,7.44871744258715e-07,0.0862851979831853,0.142472363396109,0,0.270259587759659,0.0181318558500373,0,0.0224243209887283,0,0.681533525048411,0.000936833617842337,0.0067138767353219,0,4272.37016666667,28435.383,524853,71313.7,0.0541778040708541
"71","LV",2012,0.0024581706797939,0.122321169377238,0.000970445803767655,0.000663821565400362,0.00754176162394568,0.0374029803079543,0.00986294692971575,0.00935841068294775,0.0063757930915568,0.00323747410120272,0.00608151346538352,0.00404505066666879,0.00116238461271965,0.0124947386068189,0.426152339682313,0.00129777713355716,0.0348205670796271,0.0192344986514507,0.011254702401266,0.00053480045730815,0.000228574432237437,0.00428915541747288,0.00316738856100448,0.011042852927485,0.00223556944700518,0.0221593753148374,0.0237199732241379,0.00254537939174512,0.000596125304981609,0.000200301288180193,0.00266404695412623,1.9910664829045e-06,0.0664442778143028,0.143433641935364,0,0.289365182753527,0.0089295959947343,0,0.000217266378069709,0.0064137034806178,0.587618646127334,0.00907304394819104,0.0786026302580593,0.0197799310594663,12785.1248888889,18718,2044813,15733.1,0.00915389328999767
"72","NL",2012,0.0042579011101573,0.105062060156674,0.00447665642352687,0.000323052870360003,0.00233186943521732,0.0521468604983889,0.0106165271194383,0.0039612336555568,0.00316008119865471,0.00434747674558446,0.00176865225991864,0.00388430643161356,0.0013724044837582,0.0133566706892762,0.117916993244504,0.0132159311926415,0.0469280429797169,0.0392180067762309,0.0123554763474705,0.00223990926319893,0.00408388177674932,0.00220839190999307,0.0106017015223711,0.0303752638541576,0.00565674284742698,0.0648692444543973,0.0248214189444175,0.00489970431746269,0.00246669942812592,0.000590069130826045,0.00215546556521811,2.59188759916562e-07,0.0927142039587455,0.31161684021946,0.0372293931082735,0.000992669703138303,0.0386118731006313,7.31369763462916e-05,0.00015215077643228,0.273878265495096,0.599227854885056,0.0143423238839706,0.0341258479856732,0.00136648408538275,105158.845555556,882668.333,16730348,34921.2,0.0527585160213045
"73","PL",2012,0.00460294004272247,0.155176347307762,0.00209690018354131,0.000630125498838701,0.00202046268098715,0.0110167513535519,0.00513475223201707,0.00722949770335069,0.0116123284159757,0.00517726214743658,0.0171492083788212,0.0103199758584583,0.00305403065030639,0.013554198882201,0.0396589390043703,0.00888238108992428,0.0945275897568195,0.0315966632930204,0.0444701557203208,0.000563731146405135,0.00143007153608009,0.00347668292792667,0.00606690264539131,0.0147458277741454,0.00425033417212506,0.0330758914838725,0.0189813711251838,0.0036126489202865,0.000681692509639689,0.00104678840693252,0.00188124636004284,3.7981367728773e-06,0.128099320692282,0.314173181962488,0,0.0105141458590501,0.020264169871259,0,1.42294571106376e-05,0.865869817068471,0.0425064714385151,0.00417658281959064,0.0566486545455408,5.92894046276566e-06,234255.833333333,407618,38063792,17327.4,0.0107088121961154
"74","PT",2012,0.000242674653579677,0.0361363863474862,0.000647664438621425,0.000179386325279801,0.00636811045478771,0.0455085411485166,0.00250814698436667,0.00191967656333274,0.00304609777491562,0.00252965946438088,0.0110923204610055,0.00263271118315864,0.00101684635370403,0.00467244126399005,0.510999747401848,0.00186936511813821,0.00979379940930894,0.0165857751154734,0.0176365556715225,0.000597630573814177,0.000483545034642032,0.00348141321726772,0.00603362608811512,0.0309180138568129,0.00144209950701723,0.029427198991828,0.0128432975439687,0.00350632605702611,0.000303325968200391,0.00111788561467401,0.000708246358145319,2.77580387280156e-07,0.0318271590202523,0.201924048454432,0,0.173750292961456,0.268028381241995,0.00646708931611022,0.00381442086571121,0.341913190887415,0.152733591650327,0.0348218306656307,0.0184712024113549,0,38275.7973333333,75125,10542398,19530.7,0.00712598784451128
"75","RO",2012,7.35390693373941e-05,0.116044456350564,0.000953992241660696,0.00284572140461573,0.0030633476336805,0.0229086229923054,0.00734278829460883,0.0090230682502383,0.0499230798240264,0.0092220333715225,0.0360098910373365,0.00260156649271307,0.00620959740122942,0.0066205319000909,0.218104460589951,0.00192137886730327,0.0527293333107926,0.0460465760443393,0.0743296630987322,0.00272660241697107,0.0014662298970453,0.00629028881152801,0.00992634389235597,0.0141776303384098,0.00131342988560156,0.00813695822642751,0.00343630970416617,0.000390452795199869,0.00213692441536115,0.000284468106411228,0.000537660976437588,8.45276659050507e-07,0.0901852326266387,0.193016974455739,0.148658752144657,0.157902925376747,0.0318943424276867,2.59303596973063e-05,1.44057553873924e-05,0.368436557773562,0.254395556112578,0.0350945809869959,0.00357694906268953,0,77129.6666666667,278070,20095996,13938.1,0.0138370847605662
"76","SE",2012,0.00568209768312499,0.00980708348356061,0.00112302502580616,0.000377486158511589,0.0321625319181512,0.0239805206671573,0.0186557087187795,0.00282588617629191,0.0036967269386727,0.00229939102389972,0.00558015715830909,0.00909414187710833,0.00219409199342128,0.00643919376108183,0.0762326456628357,0.00548439035713757,0.0330112954447798,0.0246020417738837,0.00886284949449551,0.00294782956571558,0.00491537059628293,0.00286658336255563,0.014395641845005,0.0176026196344168,0.00753110321972036,0.0311024788735177,0.0192155419788513,0.00835023287285587,0.000475327330827625,0.000948728459878205,0.00349817998626964,1.03718557225479e-06,0.104489828172924,0.509548231598599,0.29748153944463,0.367182072227665,0.0332800997639072,8.82638045106417e-05,0.111805464510208,0.0263320350123414,0.0167590253611332,0.0100556216817197,0.136319058684591,0.00069681950929454,215263.777777778,27652,9482855,33562.4,0.00291599945375101
"77","SI",2012,0.00574967736516155,0.0625310225806205,0.00214008079234535,0.000779859949752965,0.00737764694203264,0.00331225706933022,0.00431786595190641,0.00716955701663956,0.0303949699510511,0.00307791726802746,0.0113094010828312,0.00864480004276343,0.00238348873259872,0.0106655632173375,0.0992765534199293,0.00981936267210373,0.0449340603117149,0.0462427359434301,0.0140417745297931,0.00252714714439532,0.00211669453926218,0.00485097706810841,0.0248925186899116,0.0299616083633059,0.00977688560017716,0.0408681931685414,0.0274783701022504,0.00218733056898276,0.0110177888249983,0.00229042099073713,0.0111905607355311,9.54540942170092e-07,0.145580857254129,0.311091097569357,0.310223882225666,0.22228596192038,5.61186472911841e-05,0.000336711883747104,0.00192674022366399,0.367468020165301,0.0662917109640248,0.00354482788722646,0.0152611543605748,0.0126048717221254,17819.3888888889,25460,2055496,21458.9,0.0123863048140206
"78","SK",2012,0.00206649596798019,0.0969286115507483,0.000797826345532628,0.000334233931663238,0.0056853708592751,0.0139384728787639,0.0047795529364684,0.00172663104693052,0.00594586197102833,0.00179104030909041,0.0163886474934306,0.00142471745160859,0.000986117374194055,0.00688793420906275,0.508535962815106,0.0027759234938299,0.00986495344714514,0.0264334069167371,0.0248625922884449,0.00102052040523994,0.000412527825186937,0.000650109295189886,0.00710384022676997,0.00627454205014604,0.007553162325071,0.0150438438090049,0.00500965213290307,0.000499538181733472,0.000147408502979102,0.000137766397865346,0.000511417255233619,3.08547363640192e-07,0.0389087481971192,0.184572261561154,0.440962765276838,0.11929917560824,0,0.00247530785213349,0.00102058846826427,0.146292978960645,0.204143589181153,0.0503561396774331,0.0344943669609617,0.00095508801433089,36471.3333333333,131256,5404322,19868.2,0.0242872278890858
"79","AT",2013,0.0037425988811498,0.042031001015638,0.000890485247701737,0.000162896239171095,0.00528129315526183,0.00692427630243542,0.001624400323773,0.00362088290856527,0.00523062378736432,0.00175563581145472,0.0112784964251331,0.00481057898542407,0.000650976680959321,0.0166435187339495,0.502005576306882,0.0231042585201029,0.0110841827447627,0.0232643871047249,0.0287170315317362,0.00551195131020462,0.00122226924193577,0.00166670590045093,0.00507341492622254,0.0197218501095474,0.00444211596496891,0.0163341497001839,0.0116751834392311,0.00134127838754378,0.00287924273078574,0.000188930440203668,0.000464205619579617,3.34551648783056e-07,0.0977583032221643,0.138896963749139,0,0.557325719392203,0.0388479784065141,0.00801020783220165,0.0210719493783207,0.058500694607648,0.17179193369229,0.00702265199517568,0.129670103685298,0.00775876101034891,81147.9291666667,219984.567,8451860,34582.1,0.0260279473394022
"80","BE",2013,0.000696468669347516,0.00724191031008825,0.00181204322294721,0.000257879197582365,0.0025703722826484,0.0106070737947835,0.0228230744126916,0.0031024829744758,0.0082373128792776,0.00424916168385513,0.0179091744734387,0.00394779233557418,0.00118209708810826,0.0148863654550427,0.0763019733394939,0.021173301640031,0.0400745386390853,0.0678582040168199,0.0485970773227046,0.00237337929604407,0.00329850178170449,0.00828282097296861,0.00466750214145502,0.0145884753188176,0.0052069887628409,0.106844514709065,0.0234409824738172,0.00339438886596475,0.00178734081735041,0.000197688829015515,0.00342145713575955,6.95842411177456e-07,0.168418705079023,0.300548254235767,0.520355776294036,0.0207927549668192,0.0444652576872589,4.88092839596694e-05,0.0305009893370696,0.0617437442089818,0.288373926839764,0.000304380118026272,0.0307439511061133,0.00267041015797125,81951.6222222222,454323.1,11137974,31506.1,0.0407904615327707
"81","BG",2013,0.000551338595961669,0.287739003826925,0.00126266383807293,0.00115033754944762,0.00141437145498121,0.0305238857825126,0.00198741453300793,0.00770285355762193,0.018900576242811,0.00649053516763804,0.0391761426123201,0.011940373983889,0.00484233707597665,0.00990664163863917,0.00981758613490835,0.00289721271936351,0.0127100999457835,0.049268279257474,0.0707724983179027,0.00297105270989409,0.00114317730794163,0.00401286784901646,0.00684966603067313,0.0392363333924799,0.00308427402870765,0.00525539350785378,0.00214561111878102,0.00138080782292186,0.000193326520661884,7.71963537365161e-05,0.000438341034695174,8.95030188249462e-07,0.114094644519741,0.25006226053747,0.248977023258145,0.0831776943848551,0.0238344425620002,0.0236089347357222,0,0.440558222458652,0.15164052125074,0.027675785278001,0.000449315670481026,7.80604014039308e-05,57647.6666666667,53774,7284552,12009.4,0.00738192273183032
"82","CZ",2013,0.00786131856375237,0.104771169189967,0.00164304553717626,0.00371416586755127,0.00343175415032126,0.0174148030191917,0.00751656644598286,0.00307147757482986,0.00333509014403725,0.00483532279865464,0.0232155530324269,0.0181509412703094,0.00273988486067618,0.00725004304095261,0.211784167102837,0.00928047231222062,0.0122808769790424,0.0288758552172093,0.083780040507919,0.00212284830864368,0.000836865299071098,0.00374830754605685,0.00253673277720602,0.0411402374599222,0.00649019360636124,0.0121302412252096,0.00413963303699205,0.00216232651949117,0.00177154681027275,0.000221284164950032,0.000514247662037892,3.03212064880833e-07,0.055455728036728,0.311776956719934,0.278257556071716,0.0270945751497399,0.00431825402485914,0.0182515809408287,0.00374168880740278,0.551340987951483,0.0930185234045079,0.00411126910682766,0.0188770245244709,0.000988540018164797,111387.611111111,249672,10516125,22240.1,0.0237418250543808
"83","DE",2013,0.00017753958590749,0.0448283810922182,0.000771338997276582,0.000155866429501485,0.0018794420345422,0.0144330450653284,0.00340964951275777,0.0106936180066744,0.0134538916744091,0.00451513824900804,0.025058420800671,0.0100696264235216,0.00318225039857761,0.0146815313718939,0.178960683880111,0.00275640480272639,0.0275493463402321,0.0390760324000542,0.0418473041617156,0.00198172280558822,0.00142209711639969,0.00153442191174894,0.00698322621648103,0.0223877320168675,0.0170568642398366,0.0380991477416252,0.0250221135684664,0.0674289382463411,0.000517286032514618,0.000124870435279241,0.00329023305028642,4.73278632089531e-07,0.132589279224815,0.244062082887991,0.133374307841173,0.0392075773898401,0.072296853454825,0.0425171447470186,0.0442051726127303,0.457216787514809,0.145775341647807,0.00572211286801372,0.0179464536296902,0.0417382482940934,729450.833333333,2458347,80523746,32459.1,0.0305294664259658
"84","DK",2013,0.010858908485199,0.24617541181897,0.00203705235838362,0.000636946503271112,0.0113022518955265,0.00872224132536023,0.00112798737308863,0.00336209545553184,0.00284317778633405,0.000880293059329118,0.000735154677234616,0.00495912915947742,0.000518406168291726,0.00732776198021438,0.0961257258997077,0.0216100181544459,0.0354408747790796,0.0134137276357418,0.00743530504571348,0.00794718957745294,0.00112785949786212,0.00124908521259832,0.00585169824055197,0.0429213197797528,0.00160304383959178,0.0467330245317113,0.0083882312337031,0.00327693055467286,0.000945253674398728,0.000101916555532439,0.00360071062820879,1.27875226514979e-06,0.0970911838598958,0.303648804500901,0,0.000205019600544068,0.175417924373206,0.00208086133030839,0.0377385641694269,0.366988589582439,0.176308971098647,0.00986547308600945,0.221474234494201,0.00992036226521836,63408.5715,73498,5602628,33721.1,0.0131184865388171
"85","EE",2013,0.00106244857717266,0.157276539554391,0.00103272531340652,0.000364268083602055,0.0228426444092122,0.0234813783752505,0.00357564539007989,0.00308868979220909,0.00995160167285058,0.00114845631913426,0.0104069367773531,0.0118538905538835,0.00103019567393706,0.0122567356393948,0.152023110786193,0.00218624091147969,0.00914338186235852,0.0301374922292638,0.0177188596638236,0.000635571916701502,0.000883476584708456,0.00275793943157736,0.00863682155859941,0.0461912167123161,0.00704061905337096,0.0282946498757631,0.0143127001181974,0.00216031210691774,0.00243730762882347,0.000562212372087199,0.000850591271605492,0,0.0785794556595308,0.336075884124805,0,0.00135333649497415,0.0272749355140944,0,0.0125790892161059,0.0627479671035129,0.102766821278614,0.650171191283125,0.141125814026118,0.00198084508345575,19211.7777777778,11632,1320174,18934.1,0.0088109597674246
"86","ES",2013,0.000809214323262009,0.0277823406178111,0.00406124866287653,0.000690140981336248,0.00339210281534214,0.0612931672949521,0.0169297387645924,0.00242619502952383,0.0088779140867278,0.00158785078080508,0.00434767757292568,0.00526679056208844,0.00203235527820625,0.00472161472718469,0.381368457555968,0.00488280996764709,0.0114845093098281,0.0410787497193793,0.0228446537142267,0.00121659889757777,0.00130875371371996,0.0158400584125428,0.00253946344730751,0.0156060975923584,0.00121022796042411,0.0134314624387513,0.0235444432429465,0.00256149846547949,0.0040962756541284,0.0010766357265965,0.00555760278220405,1.05304746341598e-07,0.0608778848646607,0.245255359731873,0.229911127186255,0.162563354648391,0.225185315842265,0.0529681742950557,0.00034855898420509,0.164349614064144,0.107007608150963,0.0474242869091135,0.00858833125035565,0.00165362866925206,246730.12,687854,46727890,23419.4,0.0147204164365222
"87","FI",2013,0.0219781972019507,0.0869756561921482,0.00569716949047913,0.000509113124936361,0.035441221124345,0.021399379998164,0.0333835840516156,0.00583031339272759,0.00311868805078466,0.00649842471059709,0.000873578896702883,0.0109424014239678,0.0010059255300756,0.0310766296118872,0.0360029539950802,0.000796813293524559,0.0374314320292976,0.0261491662731575,0.00773977235012313,0.000350684409771601,0.00388714135144364,0.00566960676648929,0.0130560751091062,0.0290935941268163,0.00513281702200941,0.0380813200585788,0.016116904218623,0.00691323231708887,0.00386720962955016,0.000100569773896825,0.000914011818258232,1.02505998309334e-06,0.0948330826492197,0.4091323049476,0.218134774874674,0.109584863815926,0.00715226280407513,0,0.0238927263253273,0.274847208425419,0.132093546176296,0.0157101310888822,0.216262003218826,0.00232248327057392,108217.5,32770,5426674,29933.7,0.0060386896283064
"88","FR",2013,0.000361411045378543,0.0660215350816349,0.00123645410219826,0.000664348336998785,0.000747644154178368,0.0115497917032447,0.0435418095042771,0.00735226815591359,0.00622103978101012,0.00345276253663541,0.00572642750673131,0.00940107496382984,0.00117742173939019,0.00103302130002435,0.395720524901138,0.00418914441158452,0.0123736229239531,0.0298898998681565,0.0184719399006579,0.00621553477892286,0.00177619658180455,0.00238592736945313,0.00401706579478486,0.0101953539638407,0.00191926356730965,0.0192990416872545,0.0190288010446926,0.0025527892985138,0.00446899853569647,0.000546112424738355,0.00260635269852815,1.51365032841212e-06,0.106180038777739,0.199674867909457,0.705707851285053,0.127276527321854,0.0261066868841925,0.00624903176053544,0.00793358503451209,0.0468266521323801,0.0508232596318614,0.0150889289787306,0.0131191955124311,0.000868281458449497,600368.368055556,1547162.009,65600350,28516.4,0.0235846608897666
"89","UK",2013,0.00399506230559844,0.100078784732133,0.000490669640910608,9.36901497833255e-05,0.000361885073660537,0.000597880191659928,0.0022145683969238,0.000410280048175131,0.00498466039061135,0.00389965737325357,0.00215708654045916,0.00906058128930397,0.00211498643013415,0.0137318908152509,0.490312834231457,0.00584183182746356,0.027113973316078,0.0135018754518251,0.0027549813883803,0.000674796250488695,0.000712125747789928,0.00155293346900146,0.00686785804971331,0.0180566237323708,0.00193898671739687,0.027362272365363,0.00827707954942256,0.000681193708506751,0.000278754760078836,0.000111563460328615,0.000410192110607872,5.12969142341243e-08,0.066458230205162,0.182900158983793,0.220251111284411,0.0203166185759963,0.0747344615144662,0,0.0034438119004913,0.406067222958746,0.24594244716525,0.00232394915386415,0.0269203774467753,0,320575,1985772,63905342,28816.9,0.0310736463940683
